Entity ID,Entity Name
841,Jungle Book
842,My Gal Sal
843,Reap the Wild Wind
844,Kings Row
845,Mrs. Miniver
846,Moontide
847,The Pied Piper
848,Ten Gentlemen from West Point
849,The Black Swan
850,To the Shores of Tripoli
851,Wake Island
852,Yankee Doodle Dandy
853,"Africa, Prelude to Victory"
854,The Battle of Midway
855,Combat Report
856,Conquer by the Clock
857,The Grain That Built a Hemisphere
858,"Henry Browne, Farmer"
859,High over the Borders
860,High Stakes in the East
861,Inside Fighting China
862,It's Everybody's War
863,Kokoda Front Line!
864,Listen to Britain
865,Little Belgium
866,Little Isles of Freedom
867,Mr. Blabbermouth!
868,Mr. Gardenia Jones
869,Moscow Strikes Back
870,The New Spirit
871,Prelude to War
872,The Price of Victory
873,A Ship Is Born
874,Twenty-One Miles
875,We Refuse to Die
876,White Eagle
877,Winning Your Wings
878,Bambi
879,The Corsican Brothers
880,Flying Tigers
881,The Gold Rush
882,I Married a Witch
883,Joan of Paris
884,Klondike Fury
885,"Now, Voyager"
886,To Be or Not to Be
887,Flying with Music
888,For Me and My Gal
889,Holiday Inn
890,It Started with Eve
891,Johnny Doughboy
892,You Were Never Lovelier
893,Always in My Heart
894,Babes on Broadway
895,Youth on Parade
896,Orchestra Wives
897,Hellzapoppin'
898,The Mayor of 44th Street
899,The Invaders
900,All Out for 'V'
901,Blitz Wolf
902,Der Fuehrer's Face
903,Juke Box Jamboree
904,Pigs in a Polka
905,Tulips Shall Grow
906,Desert Wonderland
907,Marines in the Making
908,Speaking of Animals and Their Families
909,United States Marine Band
910,Beyond the Line of Duty
911,Don't Talk
912,Private Smith of the U.S.A.
913,Friendly Enemies
914,Once upon a Honeymoon
915,Road to Morocco
916,Desperate Journey
917,Invisible Agent
918,The Navy Comes Through
919,One of Our Aircraft Is Missing
920,The War against Mrs. Hadley
921,Woman of the Year
922,To Charles Boyer for his progressive cultural achievement in establishing the French Research Foundation in Los Angeles as a source of reference for the Hollywood Motion Picture Industry.
923,To Noel Coward for his outstanding production achievement in In Which We Serve .
924,"To Metro-Goldwyn-Mayer for its achievement in representing the American Way of Life in the production of the ""Andy Hardy"" series of films."
925,Sidney Franklin
926,"To CARROLL CLARK, F. THOMAS THOMPSON and the RKO RADIO STUDIO ART and MINIATURE DEPARTMENTS for the design and construction of a moving cloud and horizon machine."
927,To DANIEL B. CLARK and the 20TH CENTURY-FOX FILM CORP. for the development of a lens calibration system and the application of this system to exposure control in cinematography.
928,To ROBERT HENDERSON and the PARAMOUNT STUDIO ENGINEERING and TRANSPARENCY DEPARTMENTS for the design and construction of adjustable light bridges and screen frames for transparency process photography.
929,To DANIEL J. BLOOMBERG and the REPUBLIC STUDIO SOUND DEPARTMENT for the design and application to motion picture production of a device for marking action negative for pre-selection purposes.
930,Humphrey Bogart
931,Paul Lukas
932,Charles Bickford
933,J. Carrol Naish
934,Jean Arthur
935,Ingrid Bergman
936,Jennifer Jones
937,Paulette Goddard
938,Katina Paxinou
939,Anne Revere
940,Lucile Watson
941,Five Graves to Cairo
942,Flight for Freedom
943,Madame Curie
944,Mission to Moscow
945,The North Star
946,The Song of Bernadette
947,For Whom the Bell Tolls
948,The Gang's All Here
949,Phantom of the Opera
950,This Is the Army
951,Thousands Cheer
952,Air Force
953,Casablanca
954,Corvette K-225
955,The Human Comedy
956,Sahara
957,So Proudly We Hail!
958,Heaven Can Wait
959,"Hello, Frisco, Hello"
960,Lassie Come Home
961,The More the Merrier
962,Baptism of Fire
963,The Battle of Russia
964,Desert Victory
965,For God and Country
966,Report from the Aleutians
967,Silent Village
968,War Department Report
969,"We've Come a Long, Long Way"
970,Bismarck Convoy Smashed
971,Children of Mars
972,Day of Battle
973,December 7th
974,The Dutch Tradition
975,Kill or Be Killed
976,The Labor Front
977,Land of My Mother
978,Letter from Livingston
979,Life Line
980,Plan for Destruction
981,The Rear Gunner
982,Servant of a Nation
983,Swedes in America
984,Task Force
985,To the People of the United States
986,Tomorrow We Fly
987,The Voice That Thrilled the World
988,Water--Friend or Enemy
989,Wings Up
990,Youth in Crisis
991,The Amazing Mrs. Holliday
992,Commandos Strike at Dawn
993,The Fallen Sparrow
994,Hangmen Also Die
995,Hi Diddle Diddle
996,In Old Oklahoma
997,Johnny Come Lately
998,The Kansan
999,Lady of Burlesque
1000,The Moon and Sixpence
1001,Victory through Air Power
1002,Coney Island
1003,Hit Parade of 1943
1004,Saludos Amigos
1005,The Sky's the Limit
1006,Something to Shout About
1007,Stage Door Canteen
1008,Star Spangled Rhythm
1009,Cabin in the Sky
1010,Hers to Hold
1011,Thank Your Lucky Stars
1012,In Which We Serve
1013,The Ox-Bow Incident
1014,Watch on the Rhine
1015,The Dizzy Acrobat
1016,The 500 Hats of Bartholomew Cubbins
1017,Greetings Bait!
1018,Imagination
1019,Reason and Emotion
1020,Yankee Doodle Mouse
1021,Amphibious Fighters
1022,Cavalcade of Dance with Veloz and Yolanda
1023,Champions Carry On
1024,Hollywood in Uniform
1025,Seeing Hands
1026,Heavenly Music
1027,Letter to a Hero
1028,Mardi Gras
1029,Women at War
1030,Riding High
1031,So This Is Washington
1032,This Land Is Mine
1033,Bombardier
1034,Crash Dive
1035,Stand By for Action
1036,Action in the North Atlantic
1037,Destination Tokyo
1038,Shadow of a Doubt
1039,Princess O'Rourke
1040,Holy Matrimony
1041,To George Pal for the development of novel methods and techniques in the production of short subjects known as Puppetoons.
1042,"To FARCIOT EDOUART, EARLE MORGAN, BARTON THOMPSON and the PARAMOUNT STUDIO ENGINEERING and TRANSPARENCY DEPARTMENTS for the development and practical application to motion picture production of a method of duplicating and enlarging natural color photographs, transferring the image emulsions to glass plates and projecting these slides by especially designed stereopticon equipment."
1043,"To PHOTO PRODUCTS DEPARTMENT, E. I. duPONT de NEMOURS AND CO., INC. for the development of fine-grain motion picture films."
1044,To DANIEL J. BLOOMBERG and the REPUBLIC STUDIO SOUND DEPARTMENT for the design and development of an inexpensive method of converting Moviolas to Class B push-pull reproduction.
1045,To CHARLES GALLOWAY CLARKE and the 20TH CENTURY-FOX STUDIO CAMERA DEPARTMENT for the development and practical application of a device for composing artificial clouds into motion picture scenes during production photography.
1046,To FARCIOT EDOUART and the PARAMOUNT STUDIO TRANSPARENCY DEPARTMENT for an automatic electric transparency cueing timer.
1047,To WILLARD H. TURNER and the RKO RADIO STUDIO SOUND DEPARTMENT for the design and construction of the phono-cue starter.
1048,Bing Crosby
1049,Barry Fitzgerald
1050,Alexander Knox
1051,Hume Cronyn
1052,Clifton Webb
1053,Ethel Barrymore
1054,Angela Lansbury
1055,Aline MacMahon
1056,Address Unknown
1057,The Adventures of Mark Twain
1058,Casanova Brown
1059,Gaslight
1060,Laura
1061,No Time for Love
1062,Since You Went Away
1063,Song of the Open Road
1064,Step Lively
1065,The Climax
1066,Cover Girl
1067,The Desert Song
1068,Kismet
1069,Lady in the Dark
1070,The Princess and the Pirate
1071,Wilson
1072,Double Indemnity
1073,Dragon Seed
1074,Going My Way
1075,Lifeboat
1076,Thirty Seconds over Tokyo
1077,The Uninvited
1078,The White Cliffs of Dover
1079,Home in Indiana
1080,Meet Me in St. Louis
1081,The Fighting Lady
1082,Resisting Enemy Interrogation
1083,Arturo Toscanini
1084,New Americans
1085,With the Marines at Tarawa
1086,Janie
1087,None but the Lonely Heart
1088,The Bridge of San Luis Rey
1089,Christmas Holiday
1090,The Fighting Seabees
1091,The Hairy Ape
1092,It Happened Tomorrow
1093,Jack London
1094,Summer Storm
1095,Three Russian Girls
1096,Up in Mabel's Room
1097,Voice in the Wind
1098,Woman of the Town
1099,Brazil
1100,Higher and Higher
1101,Hollywood Canteen
1102,Irish Eyes Are Smiling
1103,Knickerbocker Holiday
1104,"Lady, Let's Dance"
1105,The Merry Monahans
1106,Minstrel Man
1107,Sensations of 1945
1108,Up in Arms
1109,Follow the Boys
1110,Sweet and Low-Down
1111,And to Think I Saw It on Mulberry Street
1112,"Dog, Cat and Canary"
1113,Fish Fry
1114,How to Play Football
1115,Mouse Trouble
1116,My Boy Johnny
1117,Swooner Crooner
1118,Blue Grass Gentlemen
1119,Jammin' the Blues
1120,Movie Pests
1121,Screen Snapshots' 50th Anniversary of Motion Pictures
1122,Who's Who in Animal Land
1123,Bombalera
1124,I Won't Play
1125,Main Street Today
1126,His Butler's Sister
1127,Music in Manhattan
1128,Days of Glory
1129,Secret Command
1130,The Story of Dr. Wassell
1131,A Guy Named Joe
1132,None Shall Escape
1133,The Sullivans
1134,Hail the Conquering Hero
1135,The Miracle of Morgan's Creek
1136,Two Girls and a Sailor
1137,Wing and a Prayer
1138,"To Margaret O'Brien, outstanding child actress of 1944."
1139,To Bob Hope for his many services to the Academy.
1140,To STEPHEN DUNN and the RKO RADIO STUDIO SOUND DEPARTMENT and RADIO CORPORATION OF AMERICA for the design and development of the electronic compressor-limiter.
1141,"To LINWOOD DUNN, CECIL LOVE and ACME TOOL AND MANUFACTURING COMPANY for the design and construction of the Acme-Dunn Optical Printer."
1142,To GROVER LAUBE and the 20TH CENTURY-FOX STUDIO CAMERA DEPARTMENT for the development of a continuous loop projection device.
1143,To WESTERN ELECTRIC COMPANY for the design and construction of the 1126A Limiting Amplifier for variable density sound recording.
1144,"To RUSSELL BROWN, RAY HINSDALE and JOSEPH E. ROBBINS for the development and production use of the Paramount floating hydraulic boat rocker."
1145,To GORDON JENNINGS for the design and construction of the Paramount nodal point tripod.
1146,To RADIO CORPORATION OF AMERICA and the RKO RADIO STUDIO SOUND DEPARTMENT for the design and construction of the RKO reverberation chamber.
1147,To DANIEL J. BLOOMBERG and the REPUBLIC STUDIO SOUND DEPARTMENT for the design and development of a multi-interlock selector switch.
1148,To BERNARD B. BROWN and JOHN P. LIVADARY for the design and engineering of a separate soloist and chorus recording room.
1149,"To PAUL ZEFF, S. J. TWINING and GEORGE SEID of the Columbia Studio Laboratory for the formula and application to production of a simplified variable area sound negative developer."
1150,To PAUL LERPAE for the design and construction of the Paramount traveling matte projection and photographing device.
1151,Gene Kelly
1152,Ray Milland
1153,Gregory Peck
1154,Cornel Wilde
1155,Michael Chekhov
1156,John Dall
1157,James Dunn
1158,Robert Mitchum
1159,Joan Crawford
1160,Gene Tierney
1161,Eve Arden
1162,Ann Blyth
1163,Joan Lorring
1164,Blood on the Sun
1165,Experiment Perilous
1166,The Keys of the Kingdom
1167,Love Letters
1168,The Picture of Dorian Gray
1169,Frenchman's Creek
1170,Leave Her to Heaven
1171,National Velvet
1172,San Antonio
1173,A Thousand and One Nights
1174,The Lost Weekend
1175,Mildred Pierce
1176,Spellbound
1177,Anchors Aweigh
1178,A Song to Remember
1179,The Spanish Main
1180,The Bells of St. Mary's
1181,The Southerner
1182,The Last Bomb
1183,The True Glory
1184,Hitler Lives?
1185,Library of Congress
1186,To the Shores of Iwo Jima
1187,"Objective, Burma!"
1188,Brewster's Millions
1189,Captain Kidd
1190,The Enchanted Cottage
1191,Flame of Barbary Coast
1192,G. I. Honeymoon
1193,G. I. Joe
1194,Guest in the House
1195,Guest Wife
1196,The Man Who Walked Alone
1197,Paris--Underground
1198,This Love of Ours
1199,The Valley of Decision
1200,The Woman in the Window
1201,Belle of the Yukon
1202,Can't Help Singing
1203,Hitchhike to Happiness
1204,Incendiary Blonde
1205,Rhapsody in Blue
1206,Sunbonnet Sue
1207,The Three Caballeros
1208,Tonight and Every Night
1209,Why Girls Leave Home
1210,Wonder Man
1211,Here Come the Waves
1212,Earl Carroll Vanities
1213,Sing Your Way Home
1214,Donald's Crime
1215,Jasper and the Beanstalk
1216,Life with Feathers
1217,Mighty Mouse in Gypsy Life
1218,The Poet and Peasant
1219,Quiet Please!
1220,Rippling Romance
1221,Along the Rainbow Trail
1222,Screen Snapshots' 25th Anniversary
1223,Stairway to Light
1224,Story of a Dog
1225,White Rhapsody
1226,Your National Gallery
1227,A Gun in His Hand
1228,The Jury Goes Round 'N' Round
1229,The Little Witch
1230,Star in the Night
1231,Lady on a Train
1232,They Were Expendable
1233,Three Is a Family
1234,The Unseen
1235,Captain Eddie
1236,The Affairs of Susan
1237,The House on 92nd Street
1238,A Medal for Benny
1239,Dillinger
1240,Marie-Louise
1241,Music for Millions
1242,Salty O'Rourke
1243,"What Next, Corporal Hargrove?"
1244,Pride of the Marines
1245,A Tree Grows in Brooklyn
1246,To Walter Wanger for his six years service as President of the Academy of Motion Picture Arts and Sciences.
1247,"To Peggy Ann Garner, outstanding child actress of 1945."
1248,"To The House I Live In , tolerance short subject; produced by Frank Ross and Mervyn LeRoy; directed by Mervyn LeRoy; screenplay by Albert Maltz; song ""The House I Live In,"" music by Earl Robinson, lyrics by Lewis Allan; starring Frank Sinatra; released by RKO Radio."
1249,"To Republic Studio, Daniel J. Bloomberg and the Republic Studio Sound Department for the building of an outstanding musical scoring auditorium which provides optimum recording conditions and combines all elements of acoustic and engineering design."
1250,"To LOREN L. RYDER, CHARLES R. DAILY and the PARAMOUNT STUDIO SOUND DEPARTMENT for the design, construction and use of the first dial controlled step-by-step sound channel line-up and test circuit."
